id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
10697,568966649728115000,0,2015-02-20 18:53:14 -0800,"neenah, wi",@USAirways me too!,US Airways,1
13758,569721721944736000,0,2015-02-22 20:53:38 -0800,"Miami Beach, Florida",@AmericanAir what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.,American,-1
2827,568882079091401000,1,2015-02-20 13:17:11 -0800,"Salt Lake City, UT","@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn't cleaned properly.",United,-1
13353,569883743223050000,0,2015-02-23 07:37:26 -0800,,@AmericanAir you're almost as bad as @united,American,-1
12564,570101910402941000,0,2015-02-23 22:04:22 -0800,Founder of #MovieChurch,"@AmericanAir Thanks! Bleh, disconnected! Let's try this again!!",American,-1
12475,570174964856267000,0,2015-02-24 02:54:39 -0800,,@AmericanAir  oh no she left the counter and went downstairs.  Then she told Elise an agent that joined her not to come over to counter.,American,-1
10194,569495604944089000,0,2015-02-22 05:55:07 -0800,,@USAirways Good morning.,US Airways,1
5483,568951532252586000,0,2015-02-20 17:53:10 -0800,,@SouthwestAir rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you.,Southwest,1
2505,569156387789361000,1,2015-02-21 07:27:11 -0800,nyc,@united just had the worst customer service experience ever on united airlines,United,-1
10509,569241970662646000,0,2015-02-21 13:07:16 -0800,"CT, USA",@USAirways you guys straight up suck ass,US Airways,-1
4137,567809206314668000,0,2015-02-17 14:13:58 -0800,,@united You might be dealing with frustrated passenegers. hope you all have a great day :) thank you very much for an amazing airline :),United,1
69,569967019958731000,0,2015-02-23 13:08:21 -0800,New York + Panama,@VirginAmerica everything was fine until you lost my bag,Virgin America,-1
332,568604690767872000,0,2015-02-19 18:54:57 -0800,At an airport near you....,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,Virgin America,1
13172,569921082708390000,0,2015-02-23 10:05:49 -0800,,"@AmericanAir - I'd be happy to hold on the phone, but your phone system is not allowing that and simply hangs up.",American,-1
6099,568233937761231000,0,2015-02-18 18:21:42 -0800,"Chandler, AZ ",@SouthwestAir I fly SWA a lot - ALWAYS purchase EB and NEVER past A30... Rethinking the SWA process.  Very misleading.,Southwest,-1
9248,570024174162485000,0,2015-02-23 16:55:28 -0800,Southeastern United States,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,US Airways,-1
2494,569167347996496000,0,2015-02-21 08:10:45 -0800,Chicago,@united what's going on with the mileage plus accounts? Login through username and email have been down for at least three days.,United,-1
6853,570179466716176000,0,2015-02-24 03:12:32 -0800,Logan International Airport,@JetBlue haha. TY. Do you know what time that lane opens at Logan?,Delta,1
2799,568894575596581000,0,2015-02-20 14:06:51 -0800,"Kenosha, WI",@united Thank you. Any help is appreciated.,United,1
10363,569352324700709000,0,2015-02-21 20:25:46 -0800,Bruxelle-Paris-Marseille-(BPM),@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm,US Airways,-1
2339,569253382898127000,0,2015-02-21 13:52:37 -0800,"Raleigh, NC","@united has me #stranded (weather NOT to blame). 1hr+ hold to speak to an agent that doesn't understand the concept of time zones, thanks!",United,-1
8257,568552775325364000,0,2015-02-19 15:28:39 -0800,,"@JetBlue Sent an email more than 24 hours ago asking a few questions, still no response. Need answers before (hopefully) Flight Booking Problems flight...",Delta,-1
8067,568818669024907000,0,2015-02-20 09:05:13 -0800,"Arlington, VA",@JetBlue what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?,Delta,-1
13887,569695357858238000,0,2015-02-22 19:08:52 -0800,"Washington, DC",@AmericanAir Supposed to arrive at my destination tonight. American rebooks me for Wednesday? Where am I staying until then?,American,-1
9277,570011533205336000,0,2015-02-23 16:05:14 -0800,"philadephia, pa","@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?",US Airways,-1
5938,568470266793341000,1,2015-02-19 10:00:47 -0800,,@SouthwestAir  3 flights yesterday; no treats but nuts and pretzels. Also no origami in the magazine. New policies? #OldPoliciesWayBetter,Southwest,-1
3576,568258846235316000,0,2015-02-18 20:00:41 -0800,"Houston, TX",@united nothing else from you ^GJ? Where is your customer service?,United,-1
14178,569658322413965000,0,2015-02-22 16:41:42 -0800,"Denver, CO",@AmericanAir AA I need a Hail Mary. How do I get from Dallas to Joplin JLN in the next 14 hours. Willing to fly to other airports and drive,American,-1
13126,569934354241212000,1,2015-02-23 10:58:33 -0800,Helsinki Airport,"@AmericanAir There was no one from #AA at the #woase2015 event @HelsinkiAirport
Lots of info available of #winterops",American,-1
10727,568935636318552000,0,2015-02-20 16:50:00 -0800,Orlando ,@USAirways yes I did thank you! They did a great job turning the flight in jan !,US Airways,1
2185,569325061892481000,0,2015-02-21 18:37:26 -0800,,@united please fire the captain of flight 6232 today. He single handedly ruined every passengers day by being a piece of shit. #unitedsucks,United,-1
8203,568611819864117000,0,2015-02-19 19:23:16 -0800,NY,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :),Delta,1
12964,569972777593262000,0,2015-02-23 13:31:14 -0800,,"@AmericanAir Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.",American,-1
9077,570245576815546000,0,2015-02-24 07:35:14 -0800,"Hanover Twp, PA","@USAirways your CSR in PHL suck.   Flt 3883 gets cx'd,  i get rebooked to the next day?  On standby for 4011. Not hopeful.",US Airways,-1
13639,569784699117138000,0,2015-02-23 01:03:53 -0800,San Francisco,@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,American,-1
9933,569608831816352000,0,2015-02-22 13:25:02 -0800,"Bonaire, GA",@USAirways how do you lose a pilot????,US Airways,-1
10926,568780675672908000,0,2015-02-20 06:34:15 -0800,West Palm,"@Usairways thanks for making miss connection, getting rebooked, missing that too, and a miserable day. Started my day @ 4:30am for nothing!",US Airways,-1
5208,569259238989689000,0,2015-02-21 14:15:53 -0800,,@SouthwestAir - holding us hostage for about an hour with no updates if they are taking us to NY or not. What's going @southwestair,Southwest,-1
13387,569876152036291000,0,2015-02-23 07:07:17 -0800,"Russell, KS",@AmericanAir Will do. Appreciate the replies though.,American,1
4410,570265831822778000,0,2015-02-24 08:55:43 -0800,,@SouthwestAir freezing in the plane,Southwest,-1
371,568457140894970000,0,2015-02-19 09:08:38 -0800,Global,@VirginAmerica delayed to10.30!!,Virgin America,-1
8789,567846268090741000,0,2015-02-17 16:41:15 -0800,"Arlington, Virginia ",@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! 😀@Tinman2IronMan @meggersrocks,Delta,1
13187,569918189909488000,0,2015-02-23 09:54:19 -0800,"Brooklyn, NY","@AmericanAir Oh,i already have turned  itover to them, but apparently losing someones bag on their honeymoon doesn't require accountability",American,-1
562,570276787063816000,0,2015-02-24 09:39:15 -0800,,@united Thank you for that. Am I able to claim any interim expenses or is the cost of the stuff up on me?,United,1
2157,569336402401473000,0,2015-02-21 19:22:30 -0800,"Ottawa, ON",@united Wife and I have two new destinations and I'm stuck in DC until Monday with no bags,United,-1
4389,570274371685777000,0,2015-02-24 09:29:40 -0800,,@SouthwestAir great now we are all de boarding perfectly plane is shot. Fml. Plans are screwed. Thanks for nothing @SouthwestAir,Southwest,-1
13713,569738877969130000,0,2015-02-22 22:01:48 -0800,"Austin, TX",@AmericanAir stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,American,-1
2929,568828064152424000,0,2015-02-20 09:42:33 -0800,Bay Area,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.",United,-1
6033,568427565003600000,1,2015-02-19 07:11:07 -0800,,@SouthwestAir when you enter every contest for #DestinationDragons and lose :(,Southwest,-1
1141,569915610890547000,0,2015-02-23 09:44:04 -0800,,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",United,-1
8275,568540063216198000,0,2015-02-19 14:38:08 -0800,"Naples, Fl",@JetBlue you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!,Delta,1
11106,568500854082421000,0,2015-02-19 12:02:20 -0800,"Monterey County, CA",@USAirways still in yuma waiting for 2702 to go. Looks like I might miss 2696 to MontereyRegionalAirport need options please,US Airways,-1
5711,568784615877575000,0,2015-02-20 06:49:54 -0800,,@SouthwestAir save mile to visit family in 2015 and this will impact how many times I can see my mother.  I planned and you change the rules,Southwest,1
683,570188934564737000,0,2015-02-24 03:50:10 -0800,,@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?,United,-1
11924,570297070998975000,0,2015-02-24 10:59:51 -0800,San Francisco,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,American,1
14150,569661233923629000,0,2015-02-22 16:53:16 -0800,NY,@AmericanAir really? Not even worthy of a response. This is beginning of a social media alert to the world that AA and @USAirways are useles,American,-1
5818,568574614110118000,2,2015-02-19 16:55:26 -0800,"Rochester, NY",@SouthwestAir on brd now.frustrated we go 2 #BUF not #ROC.if tld flt was gng 2b held earlier would not be a mess.cng bk unable due to overbk,Southwest,-1
9733,569689324595376000,0,2015-02-22 18:44:53 -0800,"Washington, DC",@USAirways help! I've been on hold for almost two hours. Trying 2 get home.,US Airways,-1
5975,568450643175866000,0,2015-02-19 08:42:49 -0800,"Tempe, AZ",@SouthwestAir I already follow you and can't DM because u need to follow me back,Southwest,-1
3618,568231529823891000,0,2015-02-18 18:12:08 -0800,"ÜT: 38.006902,-78.502005","@united no worries - after everyone boarded, the cushions were brought in. Took a while, but they made it here.",United,1
5759,568639956622512000,0,2015-02-19 21:15:05 -0800,,@SouthwestAir turned my non-stop flight between Laguardia/dal into a 1 stop in STL. WTH? I'm thinking some sorta comp is in order? REALLY?,Southwest,-1
1531,569679871707783000,1,2015-02-22 18:07:20 -0800,,@united @FernHeinig18 your delay is due to your own making. We have now been back to the gate multiple times. Maybe take accountability,United,-1
5311,569205327465476000,0,2015-02-21 10:41:40 -0800,Florida,"@SouthwestAir because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it",Southwest,-1
14405,569620512139145000,0,2015-02-22 14:11:27 -0800,,@AmericanAir  please call us back to rebook!!! 7403607771. We need to get back to Columbus!!!!!! Please help,American,-1
8773,567856400522564000,0,2015-02-17 17:21:30 -0800,Dorado,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.",Delta,-1
9559,569878117583622000,0,2015-02-23 07:15:05 -0800,,@USAirways Thanks for the information!,US Airways,1
11963,570281958556611000,0,2015-02-24 09:59:48 -0800,City by the Bay,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",American,-1
13737,569730304111325000,0,2015-02-22 21:27:44 -0800,,@AmericanAir can I get home before 12 or no?,American,-1
8771,567857135066964000,0,2015-02-17 17:24:25 -0800,,"@JetBlue well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the US. Congrats",Delta,-1
4966,569598588378087000,0,2015-02-22 12:44:20 -0800,CA & MI ,@SouthwestAir now I'm so lucky for my forced good deed I get to be smashed between 2 huge ppl in the exit row. Thank God I'm tiny. 😂💁,Southwest,-1
10466,569274088289661000,0,2015-02-21 15:14:53 -0800,Washington DC,"@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful.",US Airways,-1
9707,569704066760233000,0,2015-02-22 19:43:28 -0800,NY - SoFlo - The Tardis,"@USAirways @AmericanAir you should partner w/ a different hotel in PHL, the clarion is proving to be very difficult &amp; not customer friendly",US Airways,-1
6392,567887437998998000,0,2015-02-17 19:24:50 -0800,Hanging with Carmen Sandiego.,@SouthwestAir No one wants to commit to saying if this plane is getting Cancelled Flighted or not. Customer relations is closed. Patience gone.,Southwest,-1
3840,568088967419023000,0,2015-02-18 08:45:39 -0800,Canada,@united 65 and 72 year old flying to Tokyo for vacation both with bad knees and this happens https://t.co/72RMpkOGwu @cbcallinaday @CBCNews,United,-1
8483,568213769098109000,0,2015-02-18 17:01:34 -0800,,@JetBlue wow you guys answer people wow you care I love jet blue,Delta,1
4621,569976622054396000,0,2015-02-23 13:46:31 -0800,,@SouthwestAir looks like Bellagio to me! Good luck people! See you at the show at Vinyl,Southwest,1
11085,568522861205266000,0,2015-02-19 13:29:47 -0800," Mexico, D.F.",@USAirways 4 hours Late Flightr And i lost my conection 😡,US Airways,-1
11205,568436010817712000,1,2015-02-19 07:44:40 -0800," Mexico, D.F.","@USAirways yeah , I have been expecting The same for 3 hours",US Airways,-1
9531,569890152832750000,0,2015-02-23 08:02:55 -0800,"Washington, DC",@USAirways or how about power outlets at your seat if you're gonna keep us siting here forever?,US Airways,-1
6468,567830505414103000,0,2015-02-17 15:38:36 -0800,"boston, ma","@SouthwestAir bos to msp, msp to aus, aus to bos. Site doesn't seem to display fields for the middle trip when I add the 3rd.",Southwest,-1
10837,568834834040164000,0,2015-02-20 10:09:27 -0800,Dallas Fort Worth,"@USAirways Welcome to North Texas US Air / American Air employees. 
Housing and Education are great opportunities in The GR8 State Of Texas",US Airways,1
4336,570302532955845000,0,2015-02-24 11:21:34 -0800,,@SouthwestAir love them! Always get the best deals!,Southwest,1
3149,568637541513089000,0,2015-02-19 21:05:29 -0800,,"@united rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement.",United,-1
1854,569554815539290000,0,2015-02-22 09:50:24 -0800,"Austin, TX",@united this 2 hr delay is a vacation buzzkill,United,-1
10583,569163008309658000,0,2015-02-21 07:53:30 -0800,VA ,@USAirways your flight attendants are all jerks 🐳,US Airways,-1
9577,569869978217914000,0,2015-02-23 06:42:45 -0800,,"@USAirways Will tweet all day until I get 
a live cust rep. I will make sure the world knows you don't care about your customers health.",US Airways,-1
2221,569308775435391000,0,2015-02-21 17:32:43 -0800,"Milwaukee, WI","@united Additionally, my husband paid for tv service &amp; it stopped working about halfway through the flight.",United,-1
412,568146157534368000,0,2015-02-18 12:32:54 -0800,CT,@VirginAmerica got it. All set - Thanks!,Virgin America,1
7964,568924327275401000,0,2015-02-20 16:05:04 -0800,USA,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,Delta,1
407,568174745293709000,0,2015-02-18 14:26:30 -0800,"Long Beach, CA",@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,Virgin America,-1
36,570051381534396000,0,2015-02-23 18:43:35 -0800,Central Texas,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday,Virgin America,1
7160,569924145380635000,0,2015-02-23 10:17:59 -0800,Jupiter,LMAO “@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq”,Delta,1
13204,569915039114662000,0,2015-02-23 09:41:48 -0800,,"@AmericanAir and feel free to email me mikehertz7@gmail.com - don't worry, we're not going anywhere but this damn Tarmac for a bit!",American,-1
11373,568163426343785000,0,2015-02-18 13:41:31 -0800,#Supergabe - Central Maine,@USAirways @AmericanAir First Class all the way!!💺✈️ Headed to @portlandjetport http://t.co/kDMq0jps02,US Airways,1
558,570279720937529000,0,2015-02-24 09:50:55 -0800,"Astoria, OR","@united ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/9v8tMUsJvU",United,1
1293,569849517077623000,0,2015-02-23 05:21:26 -0800,USA,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool,United,-1
8267,568545438976102000,0,2015-02-19 14:59:30 -0800,,@JetBlue keep going back and forth with being able to board and then not. But great agents in savannah!,Delta,1
6601,567762333779628000,0,2015-02-17 11:07:43 -0800,,@SouthwestAir why are you the ONLY airline that is not flying out of BNA today?,Southwest,-1
11309,568220625648673000,0,2015-02-18 17:28:48 -0800,"Clemson, SC",@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done,US Airways,-1
10739,568917054004335000,0,2015-02-20 15:36:10 -0800,,@USAirways Cancelled Flightled our original flight to aruba. Now on the way home we were told we don't have seats. Never flying @usairways again,US Airways,-1
9431,569939368598753000,0,2015-02-23 11:18:29 -0800,@Mister617 follows you,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,US Airways,-1
12962,569972985521533000,0,2015-02-23 13:32:03 -0800,"Boston, MA",@AmericanAir Trying to get my flight changed through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm stuck,American,-1
9866,569633099174322000,0,2015-02-22 15:01:28 -0800,"Bavaria, Germany","@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4",US Airways,-1
419,568132204712370000,0,2015-02-18 11:37:27 -0800,"Washington, D.C.",@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,Virgin America,-1
5382,569155235156857000,0,2015-02-21 07:22:37 -0800,"Boston, MA",@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.,Southwest,-1
14418,569618884577219000,0,2015-02-22 14:04:59 -0800,"ÜT: 29.717516,-95.505488",@AmericanAir two delayed flights today that weren't weather reLate Flightd. Keep up the good work!,American,-1
11811,567744963870753000,0,2015-02-17 09:58:42 -0800,"Raleigh,NC",@USAirways issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities,US Airways,-1
5305,569206711443182000,0,2015-02-21 10:47:10 -0800,Austin,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,Southwest,1
807,570072918094443000,0,2015-02-23 20:09:09 -0800,,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,United,-1
13506,569846045892608000,0,2015-02-23 05:07:39 -0800,"Baltimore, Maryland","@AmericanAir If you care, could you have someone call me to explain what is going on.",American,-1
6083,568271522332193000,0,2015-02-18 20:51:03 -0800,"Los Angeles, CA",@SouthwestAir We've been sitting at the gate for two hours waiting for bags to be loaded... I'm telling Herb.,Southwest,-1
8557,568167917004718000,0,2015-02-18 13:59:22 -0800,Boston,@JetBlue only w/ $70 upgrade. Unsure why she can't just switch someone around. I called 24 hrs in advance for this reason.,Delta,-1
13561,569830532516868000,0,2015-02-23 04:06:00 -0800,,@AmericanAir not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside,American,-1
9829,569649297731400000,0,2015-02-22 16:05:50 -0800,,@USAirways ...was Cancelled Flightled and now I need to locate my baggage,US Airways,-1
9652,569757773937771000,1,2015-02-22 23:16:53 -0800,"Washington, D.C.","@USAirways Already planning my local boycott for Washington, D.C. Area.",US Airways,-1
1313,569838260077228000,0,2015-02-23 04:36:42 -0800,"St. Louis, MO",@united Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.,United,-1
5422,569100490027500000,0,2015-02-21 03:45:04 -0800,"Louisville, KY ",@SouthwestAir jumped the gun a little Cancelled Flighting our flights? No other airline is Cancelled Flighting out of Louisville. You're ruining my vacation.,Southwest,-1
4697,569924393976988000,0,2015-02-23 10:18:58 -0800,,@SouthwestAir a companion pass flyer to other airlines because it's being abused @ every airport...,Southwest,-1
5906,568495216291914000,0,2015-02-19 11:39:56 -0800,,@SouthwestAir Yes I can. But you guys should get your act together.,Southwest,-1
13807,569714230842302000,0,2015-02-22 20:23:52 -0800,"Arlington, VA",@AmericanAir but at least your automated message gives me info about your merger w/ @USAirways. Another airline I know to avoid.,American,-1
7453,569596394819883000,11,2015-02-22 12:35:37 -0800,Palo Alto CA,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",Delta,1
4454,570246490473566000,0,2015-02-24 07:38:52 -0800,Trapped in Baltimore.,@SouthwestAir Is there a way to receive a refund on a trip that was Cancelled Flight online instead of calling? Your phone lines are super busy.,Southwest,-1
11512,568061166871847000,0,2015-02-18 06:55:10 -0800,,@USAirways has an SPF record error that is causing e-mail from noreply@usairwaysmobile.com to go to spam filters. DNS admin needs to fix!,US Airways,-1
13329,569889391633519000,0,2015-02-23 07:59:53 -0800,Miami,@AmericanAir is your website down? I haven't been able to check in to my flight all morning.,American,-1
3304,568538872637817000,0,2015-02-19 14:33:24 -0800,Las Vegas & Atlanta,"@united worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 I already paid!!",United,-1
3210,568594180014015000,0,2015-02-19 18:13:11 -0800,,"@united so our flight into ORD was delayed because of Air Force One, but the last flight to SBN is at 8:20, 5 mins from now we just landed.",United,-1
13335,569887584861749000,0,2015-02-23 07:52:42 -0800,,"@AmericanAir now because you couldn't add my ktn, which I asked for numerous times and no one answers the phone, I missed my flight!!#upset",American,-1
10624,569115483313582000,0,2015-02-21 04:44:39 -0800,,@USAirways is there a number to call to modify reservation.  Please help. Very frustrating with american and us air merger,US Airways,-1
5739,568763876377907000,0,2015-02-20 05:27:29 -0800,"Missouri, unfortunately.",@Southwestair is this account even aware of the #destinationdragons contest? The one youre fucking up for me?,Southwest,-1
8374,568434729684308000,0,2015-02-19 07:39:35 -0800,,@JetBlue not making a great first impression on my first flight. 20 minutes before boarding and the gate agent still can't assign me a seat?,Delta,-1
9489,569909232696484000,0,2015-02-23 09:18:44 -0800,Watching @Interpol somewhere,@USAirways Your system is affected by the weather?,US Airways,-1
5073,569369185559699000,0,2015-02-21 21:32:46 -0800,,@SouthwestAir been on hold for 1.5 hrs. What's up?,Southwest,-1
9147,570114273021534000,0,2015-02-23 22:53:29 -0800,,@USAirways pilot forgets to show up to work and Ricky J (gate agent) gives customers attitude. #usairwaysfail,US Airways,-1
7606,569511892215062000,0,2015-02-22 06:59:50 -0800,,"@JetBlue  hmmm it says im following you. We just got de-iced, but still haning around for the runway to clear..",Delta,-1
7355,569647396940075000,0,2015-02-22 15:58:17 -0800,"Brooklyn, NY",@JetBlue Update please on why flight 2601 continues to be further delayed,Delta,-1
14609,569592148338876000,0,2015-02-22 12:18:45 -0800,London,"@AmericanAir &amp; if that wasn't enough, your staff have been so rude &amp; ignored passengers,don't think that should be accepted whatever reason",American,-1
13764,569720969947849000,0,2015-02-22 20:50:38 -0800,Chicago,@AmericanAir @ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,American,-1
7618,569503518224212000,0,2015-02-22 06:26:34 -0800,,@JetBlue Great service from PBI to HPN! Thanks.,Delta,1
6332,568054514617622000,0,2015-02-18 06:28:44 -0800,Somewhere over the rainbow.,@SouthwestAir First there were cockroaches crawling on the counter at the gate and visible mouse traps under the seats at the gate,Southwest,-1
12388,570205132094349000,0,2015-02-24 04:54:32 -0800,,"@AmericanAir Thanks, have emailed them. How long should I expect for a response?",American,1
3218,568589359034860000,0,2015-02-19 17:54:01 -0800,"ÜT: 38.988512,-77.161145",@united Leaving soon. Thanks!,United,1
3433,568444042851324000,0,2015-02-19 08:16:35 -0800,PA,@united Over charged me one way for baggage.find out others leaving Pittsburgh with same equipment weren't charged Just hung up on me!!,United,-1
321,568662343170675000,0,2015-02-19 22:44:02 -0800,"San Francisco, CA",@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,Virgin America,-1
51,570006886012973000,0,2015-02-23 15:46:46 -0800,Northern Virginia,@VirginAmerica @ladygaga @carrieunderwood Julie Andrews all the way though @ladygaga was very impressive! NO to @Carrieunderwood,Virgin America,1
10399,569330686135538000,0,2015-02-21 18:59:47 -0800,,"@USAirways cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable",US Airways,-1
3234,568576763212620000,0,2015-02-19 17:03:58 -0800,"Jacksonville Beach, FL",@united should contact me and the others on my flight who can't get their website to work. None of our info is valid! http://t.co/3zpJr7kWbk,United,-1
14456,569613537158373000,0,2015-02-22 13:43:44 -0800,Los Angeles,@AmericanAir tried that and can't get through.,American,-1
4284,567734128011784000,0,2015-02-17 09:15:38 -0800,Kanasa City,.@united we rebooked. But @casleah and I had to split up and take different flights because a pilot ran out of hours? Frustrating.,United,-1
2997,568803598638797000,0,2015-02-20 08:05:20 -0800,"Off: NYC, Home: Hoboken, NJ","@united thanks, i made it.",United,1
5804,568585356586586000,0,2015-02-19 17:38:07 -0800,,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,Southwest,1
3425,568450642085171000,0,2015-02-19 08:42:49 -0800,,@united need to chat with an actual human ASAP!,United,-1
11914,570298770136674000,0,2015-02-24 11:06:37 -0800,"Newport Beach, CA",@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,American,-1
233,569202691185910000,0,2015-02-21 10:31:11 -0800,New York,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",Virgin America,1
13594,569811470797676000,0,2015-02-23 02:50:15 -0800,Buenos Aires,@AmericanAir 953 our  fligth Somthing to talk  about this?,American,-1
7577,569526894028198000,0,2015-02-22 07:59:27 -0800,"Naples, FL, Boston, MA",@JetBlue she waved someone behind me to step forward although I explained what happened and indicated my need to make my flight,Delta,-1
9848,569641916855402000,0,2015-02-22 15:36:31 -0800,,@USAirways nothing like back to back delayed flights let hope this one isn't 12 hours like the last time.,US Airways,-1
7589,569524116769915000,0,2015-02-22 07:48:25 -0800,"Southbury, CT","@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!",Delta,1
4302,567725820056068000,0,2015-02-17 08:42:37 -0800,"Tucson, AZ and Vancouver, BC",.@united nothing apparently. I've flown w/ you 4 times in last 3 weeks and 3 of those experiences (incl today) were clusterfucks.,United,-1
2291,569274801388425000,0,2015-02-21 15:17:43 -0800,"Chicago, IL",@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.,United,-1
1780,569589319846855000,0,2015-02-22 12:07:30 -0800,,@united I missed my connection already. Then I missed the next flight they put me on.  Now I'm going to LAX instead of Hawaii.  :(,United,-1
480,567787873778278000,0,2015-02-17 12:49:12 -0800,New York City,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",Virgin America,1
13475,569853969469735000,0,2015-02-23 05:39:08 -0800,,@AmericanAir now you change my gate and don't tell me? What the fuck is wrong with you people. Learn to do your fucken job,American,-1
4500,570199956704920000,0,2015-02-24 04:33:58 -0800,South Florida ,@SouthwestAir I would like to ask that his bags be picked up at PIT &amp; taken to his hotel by the airport. Will someone contact me,Southwest,-1
9326,569984789673079000,0,2015-02-23 14:18:58 -0800,TLH,@USAirways would help if you flew bigger planes into TLH. All my team mates made it to the training but me.,US Airways,-1
7584,569525684864983000,0,2015-02-22 07:54:39 -0800,Washington D.C.,"@JetBlue When it's 30 mins past scheduled time w/ no departure in sight a flight no longer qualifies as ""on time"" #updateyourwebsite #489",Delta,-1
12091,570295901555700000,0,2015-02-24 10:55:13 -0800,BK,@AmericanAir thanks!!,American,1
9318,569986344484794000,0,2015-02-23 14:25:09 -0800,NY,@USAirways your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,US Airways,-1
12706,570053168349852000,0,2015-02-23 18:50:41 -0800,,@AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?,American,-1
6872,570075711433609000,0,2015-02-23 20:20:15 -0800,805 CA,@JetBlue That makes two of us! Lol #Blushing,Delta,1
